x-axis,1,2
second,Volt,Volt
-164.5000E-03,+522.6131E-03,-4.9497488E+00
-164.2500E-03,+522.6131E-03,-4.9246232E+00
-164.0000E-03,+482.4121E-03,-4.9246232E+00
-163.7500E-03,+482.4121E-03,-4.8366835E+00
-163.5000E-03,+447.2362E-03,-4.8366835E+00
-163.2500E-03,+482.4121E-03,-4.8241206E+00
-163.0000E-03,+447.2362E-03,-4.8241206E+00
-162.7500E-03,+442.2111E-03,-4.7236181E+00
-162.5000E-03,+442.2111E-03,-4.7236181E+00
-162.2500E-03,+402.0100E-03,-4.5351759E+00
-162.0000E-03,+402.0100E-03,-4.5477387E+00
-161.7500E-03,+407.0352E-03,-4.5226131E+00
-161.5000E-03,+407.0352E-03,-4.5226131E+00
-161.2500E-03,+366.8342E-03,-4.4346734E+00
-161.0000E-03,+356.7839E-03,-4.3216081E+00
-160.7500E-03,+361.8090E-03,-4.4095478E+00
-160.5000E-03,+361.8090E-03,-4.4095478E+00
-160.2500E-03,+356.7839E-03,-4.3216081E+00
-160.0000E-03,+326.6332E-03,-4.2211056E+00
-159.7500E-03,+321.6080E-03,-4.1331659E+00
-159.5000E-03,+321.6080E-03,-4.2085427E+00
-159.2500E-03,+281.4070E-03,-4.1206030E+00
-159.0000E-03,+281.4070E-03,-4.1080402E+00
-158.7500E-03,+276.3819E-03,-4.0201005E+00
-158.5000E-03,+281.4070E-03,-3.8442211E+00
-158.2500E-03,+246.2312E-03,-3.9321608E+00
-158.0000E-03,+241.2060E-03,-3.9070352E+00
-157.7500E-03,+241.2060E-03,-3.8316583E+00
-157.5000E-03,+236.1809E-03,-3.8065327E+00
-157.2500E-03,+236.1809E-03,-3.6432161E+00
-157.0000E-03,+201.0050E-03,-3.8065327E+00
-156.7500E-03,+201.0050E-03,-3.7060302E+00
-156.5000E-03,+165.8291E-03,-3.5301508E+00
-156.2500E-03,+160.8040E-03,-3.5175880E+00
-156.0000E-03,+195.9799E-03,-3.6055277E+00
-155.7500E-03,+195.9799E-03,-3.5050252E+00
-155.5000E-03,+190.9548E-03,-3.4170855E+00
-155.2500E-03,+155.7789E-03,-3.3291458E+00
-155.0000E-03,+155.7789E-03,-3.3165829E+00
-154.7500E-03,+90.4523E-03,-3.3165829E+00
-154.5000E-03,+120.6030E-03,-3.3040201E+00
-154.2500E-03,+80.4020E-03,-3.2160804E+00
-154.0000E-03,+115.5779E-03,-3.2914573E+00
-153.7500E-03,+80.4020E-03,-3.1155779E+00
-153.5000E-03,+45.2261E-03,-3.1155779E+00
-153.2500E-03,+45.2261E-03,-3.1155779E+00
-153.0000E-03,+40.2010E-03,-3.1030151E+00
-152.7500E-03,+40.2010E-03,-3.0150754E+00
-152.5000E-03,+5.0251E-03,-2.9020101E+00
-152.2500E-03,+0.0E+00,-2.8140704E+00
-152.0000E-03,+35.1759E-03,-2.8140704E+00
-151.7500E-03,+5.0251E-03,-2.8140704E+00
-151.5000E-03,+0.0E+00,-2.6256282E+00
-151.2500E-03,-35.1759E-03,-2.7135679E+00
-151.0000E-03,-5.0251E-03,-2.7010050E+00
-150.7500E-03,-5.0251E-03,-2.5251256E+00
-150.5000E-03,-45.2261E-03,-2.6130653E+00
-150.2500E-03,-40.2010E-03,-2.6005025E+00
-150.0000E-03,-45.2261E-03,-2.5000000E+00
-149.7500E-03,-80.4020E-03,-2.4120603E+00
-149.5000E-03,-80.4020E-03,-2.4120603E+00
-149.2500E-03,-85.4271E-03,-2.3994975E+00
-149.0000E-03,-80.4020E-03,-2.3994975E+00
-148.7500E-03,-120.6030E-03,-2.2110553E+00
-148.5000E-03,-120.6030E-03,-2.2236181E+00
-148.2500E-03,-155.7789E-03,-2.1984925E+00
-148.0000E-03,-155.7789E-03,-2.1231156E+00
-147.7500E-03,-160.8040E-03,-2.0979900E+00
-147.5000E-03,-160.8040E-03,-2.0100503E+00
-147.2500E-03,-195.9799E-03,-2.0100503E+00
-147.0000E-03,-165.8291E-03,-2.0100503E+00
-146.7500E-03,-201.0050E-03,-1.9974875E+00
-146.5000E-03,-201.0050E-03,-1.9221106E+00
-146.2500E-03,-201.0050E-03,-1.7336684E+00
-146.0000E-03,-241.2060E-03,-1.7211055E+00
-145.7500E-03,-241.2060E-03,-1.7964824E+00
-145.5000E-03,-241.2060E-03,-1.7085427E+00
-145.2500E-03,-241.2060E-03,-1.7085427E+00
-145.0000E-03,-276.3819E-03,-1.6206030E+00
-144.7500E-03,-246.2312E-03,-1.6959799E+00
